bl_id,vf_age,vf_vote_gen_12,vf_vote_gen_16,vf_vote_gen_18,vf_vote_gen_20,vf_female,vf_white,voted_2022,treat
45340,28,1,1,1,1,0,1,0,"BothMailers"
45341,37,1,1,0,1,0,1,0,"HowToOnly"
45344,53,0,0,0,1,1,0,0,"Control"
45346,29,0,1,1,1,0,1,1,"Control"
45347,20,0,0,0,1,1,1,0,"Control"
45349,51,1,1,1,1,0,1,1,"BothMailers"
45350,50,1,1,1,1,1,1,1,"HowToOnly"
45351,54,0,0,1,1,0,1,1,"BothMailers"
45352,89,1,1,1,1,1,1,0,"BothMailers"
45353,41,1,0,0,1,0,1,1,"BothMailers"
45355,37,1,1,1,1,0,1,0,"BothMailers"
45357,52,1,0,0,1,1,1,1,"Control"
45358,29,0,0,0,1,0,1,1,"Control"
45359,38,0,0,0,1,1,1,0,"HowToOnly"
45361,75,1,1,0,0,0,1,0,"BothMailers"
45362,34,0,1,1,1,1,1,1,"BothMailers"
45363,67,0,0,0,1,1,1,0,"HowToOnly"
45364,60,0,0,0,1,0,1,0,"BothMailers"
45365,50,0,0,0,0,1,1,1,"BothMailers"
45366,82,1,1,0,1,1,1,0,"HowToOnly"
45367,38,0,1,1,1,0,1,0,"HowToOnly"
45368,61,1,0,0,1,1,1,0,"BothMailers"
45370,67,1,1,1,1,0,1,1,"BothMailers"
45371,28,1,1,1,1,0,1,0,"BothMailers"
45373,36,0,0,0,1,1,1,0,"BothMailers"
45374,64,0,0,0,1,0,1,0,"Control"
45375,58,0,1,0,0,1,1,0,"BothMailers"
45376,60,0,0,0,1,1,1,1,"Control"
45378,72,1,1,1,1,1,1,0,"Control"
45379,29,0,0,1,1,0,1,0,"HowToOnly"
45381,37,1,1,0,1,0,1,0,"HowToOnly"
45383,61,0,1,0,1,1,1,0,"BothMailers"
45385,24,0,0,1,1,1,1,0,"BothMailers"
45388,19,0,0,0,1,0,1,0,"Control"
45389,50,0,0,0,1,0,1,0,"BothMailers"
45391,37,0,0,1,1,0,1,1,"BothMailers"
45393,38,1,1,1,1,0,1,1,"Control"
45394,56,1,1,1,1,1,1,0,"HowToOnly"
45397,34,1,1,0,0,1,1,1,"BothMailers"
45398,28,0,1,0,1,0,1,0,"HowToOnly"
45399,73,0,0,0,0,1,1,0,"BothMailers"
45400,28,0,1,0,1,0,1,1,"BothMailers"
45401,53,1,1,0,1,1,1,1,"Control"
45402,28,0,0,0,0,1,1,0,"BothMailers"
45403,68,0,1,0,1,1,1,0,"BothMailers"
45404,56,1,1,1,1,0,1,1,"HowToOnly"
45407,39,0,0,1,1,1,1,1,"HowToOnly"
45408,33,0,0,0,1,0,1,0,"HowToOnly"
45409,31,0,0,0,1,1,1,1,"HowToOnly"
45410,65,0,0,0,1,0,1,0,"BothMailers"
45411,41,1,1,0,0,0,1,0,"BothMailers"
45413,45,1,1,1,1,0,1,0,"BothMailers"
45414,55,1,0,0,0,0,1,1,"HowToOnly"
45415,79,0,1,0,0,1,1,0,"HowToOnly"
45416,56,0,0,0,1,0,1,0,"HowToOnly"
45418,26,1,1,1,0,1,1,0,"HowToOnly"
45419,22,0,1,1,1,0,1,0,"Control"
45420,68,0,0,0,0,0,1,1,"HowToOnly"
45422,35,0,1,1,1,0,1,0,"HowToOnly"
45423,72,0,1,1,1,0,1,0,"BothMailers"
45424,39,0,1,1,1,1,1,0,"HowToOnly"
45425,51,1,1,0,1,0,1,0,"HowToOnly"
45426,50,1,1,1,1,0,1,1,"Control"
45427,50,0,0,0,0,1,1,0,"HowToOnly"
45428,50,0,0,0,0,1,1,0,"HowToOnly"
45429,40,0,0,0,1,1,1,0,"BothMailers"
45432,50,0,0,0,0,1,1,0,"BothMailers"
45433,64,1,1,0,0,0,1,0,"BothMailers"
45434,50,0,0,0,0,1,1,0,"BothMailers"
45435,50,0,0,0,0,1,1,0,"BothMailers"
45436,50,0,0,0,0,1,1,0,"BothMailers"
45437,48,0,1,0,1,1,1,0,"HowToOnly"
45438,39,0,0,0,0,0,0,0,"HowToOnly"
45439,34,0,0,0,1,0,1,0,"HowToOnly"
45440,40,0,0,0,1,0,1,0,"Control"
45441,37,1,1,0,1,1,1,1,"BothMailers"
45442,38,0,0,1,0,0,1,0,"BothMailers"
45443,44,1,0,0,0,0,0,0,"HowToOnly"
45445,27,0,0,0,1,1,1,0,"HowToOnly"
45446,50,0,0,0,0,1,1,0,"BothMailers"
45447,50,0,0,0,0,1,1,1,"HowToOnly"
45449,42,0,1,1,1,1,1,0,"HowToOnly"
45450,50,0,0,0,0,1,1,0,"BothMailers"
45452,50,0,0,0,0,1,1,0,"Control"
45453,50,0,0,0,0,1,1,0,"Control"
45454,50,0,0,0,0,1,1,0,"HowToOnly"
45455,50,0,0,0,0,1,1,0,"BothMailers"
45456,50,0,0,0,0,1,1,0,"HowToOnly"
45457,50,0,0,0,0,1,1,0,"HowToOnly"
45458,50,0,0,0,0,1,1,0,"Control"
45459,50,0,0,0,0,1,1,1,"HowToOnly"
45460,50,0,0,0,0,1,1,0,"Control"
45461,50,0,0,0,0,1,1,0,"HowToOnly"
45462,39,1,0,0,0,0,1,0,"HowToOnly"
45463,50,0,0,0,0,1,1,0,"BothMailers"
45464,50,0,0,0,0,1,1,0,"BothMailers"
45465,50,0,0,0,0,1,1,1,"BothMailers"
45466,50,0,0,0,0,1,1,0,"HowToOnly"
45467,50,0,0,0,0,1,1,0,"BothMailers"
45468,50,0,0,0,0,1,1,0,"BothMailers"
45469,50,0,0,0,0,1,1,0,"BothMailers"
45470,50,0,0,0,0,1,1,0,"BothMailers"
45471,50,0,0,0,0,1,1,0,"BothMailers"
45472,50,0,0,0,0,1,1,0,"BothMailers"
45473,50,0,0,0,0,1,1,0,"BothMailers"
45474,50,0,0,0,0,1,1,0,"Control"
45475,50,0,0,0,0,1,1,0,"HowToOnly"
45476,50,0,0,0,0,1,1,0,"Control"
45477,50,0,0,0,0,1,1,0,"HowToOnly"
45478,50,0,0,0,0,1,1,0,"Control"
45479,50,0,0,0,0,1,1,0,"HowToOnly"
45481,36,1,1,1,1,1,1,1,"BothMailers"
45482,45,0,1,0,1,1,1,0,"Control"
45483,37,0,1,0,1,0,1,0,"Control"
45484,31,0,1,1,0,1,1,0,"Control"
45486,35,1,1,1,1,0,1,0,"BothMailers"
45487,48,1,1,0,1,1,1,0,"BothMailers"
45488,27,1,1,1,1,0,1,1,"HowToOnly"
45490,54,0,1,0,1,1,1,0,"BothMailers"
45493,50,0,0,0,1,0,1,0,"BothMailers"
45495,50,1,0,0,0,0,1,0,"HowToOnly"
45496,39,1,0,0,1,1,1,1,"BothMailers"
45497,37,0,1,1,1,0,1,1,"BothMailers"
45499,63,0,1,0,0,0,1,1,"BothMailers"
45500,66,0,0,0,1,0,1,0,"HowToOnly"
45502,38,1,1,0,0,0,1,0,"BothMailers"
45503,50,1,1,1,1,0,1,1,"HowToOnly"
45504,59,1,1,1,0,1,1,0,"BothMailers"
45505,49,0,0,0,1,0,1,0,"HowToOnly"
45506,35,1,0,0,1,1,1,0,"BothMailers"
45507,75,0,1,0,1,1,1,0,"Control"
45508,30,1,1,1,1,0,1,1,"HowToOnly"
45510,39,0,1,1,0,0,1,0,"BothMailers"
45511,39,0,1,1,0,1,1,1,"BothMailers"
45512,34,1,1,0,1,1,1,0,"BothMailers"
45513,49,1,1,1,0,1,1,0,"BothMailers"
45514,42,1,1,0,1,0,1,1,"BothMailers"
45515,82,1,1,1,0,1,1,0,"HowToOnly"
45516,38,0,0,0,1,1,1,0,"HowToOnly"
45518,83,1,1,1,1,1,1,1,"BothMailers"
45520,74,0,1,1,0,0,1,1,"HowToOnly"
45521,33,0,0,1,1,0,1,1,"BothMailers"
45522,50,1,1,1,1,0,1,1,"Control"
45523,32,0,1,1,1,0,1,0,"BothMailers"
45524,23,0,1,0,1,0,1,0,"BothMailers"
45525,73,1,1,1,1,0,1,1,"HowToOnly"
45526,55,0,1,0,1,1,1,0,"Control"
45528,47,0,0,1,0,1,1,0,"BothMailers"
45529,42,1,0,0,0,1,1,0,"BothMailers"
45530,65,1,1,1,0,0,1,1,"BothMailers"
45531,45,1,1,0,0,1,1,0,"Control"
45533,45,0,0,0,1,0,1,0,"HowToOnly"
45534,31,0,1,1,1,1,1,1,"BothMailers"
45536,50,0,0,0,0,1,1,1,"HowToOnly"
45537,50,0,0,0,0,1,1,1,"BothMailers"
45539,50,0,0,0,0,1,1,0,"HowToOnly"
45540,50,0,0,0,0,1,1,0,"HowToOnly"
45541,50,0,0,0,0,1,1,0,"BothMailers"
45542,50,0,0,0,0,1,1,1,"HowToOnly"
45543,50,0,0,0,0,1,1,0,"Control"
45544,50,0,0,0,0,1,1,1,"HowToOnly"
45546,50,0,0,0,0,1,1,1,"BothMailers"
45547,50,0,0,0,0,1,1,0,"BothMailers"
45548,50,0,0,0,0,1,1,0,"BothMailers"
45549,50,0,0,0,0,1,1,0,"BothMailers"
45550,50,0,0,0,0,1,1,0,"HowToOnly"
45551,50,0,0,0,0,1,1,0,"BothMailers"
45552,50,0,0,0,0,1,1,1,"HowToOnly"
45565,50,0,0,0,0,1,1,1,"Control"
45574,50,0,0,0,0,1,1,0,"HowToOnly"
45575,50,0,0,0,0,1,1,0,"BothMailers"
45576,50,0,0,0,0,1,1,0,"HowToOnly"
45577,50,0,0,0,0,1,1,0,"BothMailers"
45578,50,0,0,0,0,1,1,1,"HowToOnly"
45579,50,0,0,0,0,1,1,0,"BothMailers"
45580,50,0,0,0,0,1,1,0,"BothMailers"
45581,41,1,1,1,1,1,1,0,"HowToOnly"
45582,33,1,1,0,1,1,1,1,"BothMailers"
45583,56,1,1,1,1,1,1,0,"BothMailers"
45584,35,0,0,0,0,0,1,0,"Control"
45585,42,1,0,0,1,0,1,0,"Control"
45586,87,1,1,1,1,0,1,0,"BothMailers"
45587,27,1,0,0,0,1,1,0,"BothMailers"
45588,50,0,0,0,0,1,1,0,"Control"
45589,50,0,0,0,0,1,1,0,"Control"
45590,50,0,0,0,0,0,1,0,"BothMailers"
45591,50,0,0,0,0,0,1,0,"HowToOnly"
45592,50,0,0,0,0,1,1,0,"Control"
45593,50,0,0,0,0,0,1,0,"HowToOnly"
45594,50,0,0,0,0,0,1,0,"HowToOnly"
45595,50,0,0,0,0,1,1,0,"HowToOnly"
45596,50,0,0,0,0,0,1,0,"BothMailers"
45597,50,0,0,0,0,0,1,0,"HowToOnly"
45599,50,0,0,0,0,0,1,0,"HowToOnly"
45602,50,0,0,0,0,1,1,0,"BothMailers"
45604,50,1,1,1,0,1,1,0,"Control"
45605,50,0,0,0,0,1,1,0,"BothMailers"
45611,50,0,0,0,0,0,1,0,"Control"
45613,50,1,0,0,0,1,1,0,"Control"
45614,50,1,1,1,0,0,1,0,"HowToOnly"
45616,50,1,1,0,0,0,1,0,"HowToOnly"
45617,50,1,1,0,0,0,1,0,"BothMailers"
45618,50,1,1,0,0,0,1,0,"BothMailers"
45619,50,0,0,0,0,1,1,0,"BothMailers"
45620,50,0,1,1,0,0,1,0,"HowToOnly"
45622,50,1,1,0,0,1,1,0,"BothMailers"
45623,50,1,1,1,0,1,1,0,"Control"
45624,50,1,0,1,0,1,1,0,"Control"
45625,50,0,0,1,0,1,0,0,"Control"
45626,50,1,1,0,0,1,1,0,"Control"
45629,50,1,1,0,0,0,1,0,"BothMailers"
45631,50,1,1,0,0,0,1,0,"BothMailers"
45632,50,0,1,0,0,0,1,0,"HowToOnly"
45633,50,1,1,1,0,1,1,0,"BothMailers"
45634,50,0,0,0,0,0,1,0,"HowToOnly"
45635,50,1,1,1,0,1,1,0,"Control"
45636,50,1,0,0,0,1,1,0,"Control"
45637,50,1,1,1,0,1,1,0,"HowToOnly"
45640,50,1,1,0,0,1,1,0,"HowToOnly"
45641,50,1,1,0,0,1,1,0,"HowToOnly"
45642,50,0,1,0,0,1,1,0,"BothMailers"
45643,50,1,1,1,0,1,1,0,"HowToOnly"
45645,50,1,1,0,0,0,1,0,"Control"
45646,50,0,0,0,0,0,1,0,"HowToOnly"
45647,50,1,1,1,0,0,1,0,"HowToOnly"
45648,50,1,1,1,0,0,1,0,"BothMailers"
45649,50,1,1,0,0,0,1,0,"HowToOnly"
45650,50,1,1,1,0,1,1,0,"HowToOnly"
45651,50,1,1,1,0,1,1,0,"HowToOnly"
45655,50,1,1,0,0,0,1,0,"HowToOnly"
45656,50,0,1,0,0,1,1,0,"BothMailers"
45657,50,1,1,1,0,0,1,0,"Control"
45658,50,1,1,0,0,1,1,0,"Control"
45659,50,0,1,1,0,1,0,0,"BothMailers"
45660,50,0,0,0,0,1,1,0,"HowToOnly"
45661,43,1,1,1,1,1,1,0,"HowToOnly"
45664,28,0,1,1,1,1,1,0,"HowToOnly"
45665,29,0,1,0,1,1,1,0,"HowToOnly"
45666,36,1,1,1,1,0,1,1,"BothMailers"
45668,33,0,0,1,1,1,1,1,"Control"
45669,64,1,0,0,1,1,1,1,"HowToOnly"
45671,77,0,0,0,0,1,1,0,"BothMailers"
45672,49,0,1,0,1,0,1,0,"BothMailers"
45674,73,1,1,1,1,0,1,1,"BothMailers"
45675,55,0,0,0,1,1,1,0,"BothMailers"
45676,71,1,1,1,0,1,0,0,"HowToOnly"
45677,54,1,1,1,0,1,1,1,"BothMailers"
45678,52,1,1,1,1,1,1,1,"HowToOnly"
45679,70,1,1,1,1,0,1,1,"Control"
45680,74,0,1,0,0,1,1,1,"HowToOnly"
45681,68,0,1,1,1,0,1,1,"HowToOnly"
45682,49,0,0,0,1,1,1,1,"Control"
45683,36,0,1,1,1,0,1,1,"BothMailers"
45685,43,0,0,0,0,0,1,0,"Control"
45686,28,0,0,1,1,1,1,1,"BothMailers"
45687,41,0,0,1,1,0,1,1,"HowToOnly"
45689,22,0,1,0,1,0,1,0,"HowToOnly"
45690,37,1,0,0,0,1,1,0,"HowToOnly"
45691,77,0,1,1,0,1,1,1,"Control"
45693,50,0,0,0,0,1,1,0,"BothMailers"
45694,50,0,0,0,0,1,1,0,"Control"
45695,50,0,0,0,0,1,1,0,"HowToOnly"
45696,50,0,0,0,0,1,1,0,"HowToOnly"
45697,50,0,0,0,0,1,1,0,"BothMailers"
45698,50,0,0,0,0,1,1,0,"BothMailers"
45699,50,0,0,0,0,1,1,0,"HowToOnly"
45700,50,0,0,0,0,1,1,0,"HowToOnly"
45702,50,0,0,0,0,1,1,0,"HowToOnly"
45704,50,0,0,0,0,1,1,0,"Control"
45705,50,0,0,0,0,1,1,0,"HowToOnly"
45707,70,1,1,1,1,0,1,1,"HowToOnly"
45708,54,0,1,0,1,0,1,0,"BothMailers"
45710,50,1,0,1,1,0,1,0,"HowToOnly"
45712,68,0,1,0,0,1,1,0,"BothMailers"
45713,69,0,1,0,0,1,1,0,"BothMailers"
45714,32,0,0,0,1,1,1,0,"BothMailers"
45715,71,1,1,0,1,0,1,0,"HowToOnly"
45719,71,1,1,0,1,1,0,0,"HowToOnly"
45721,58,1,0,0,0,0,1,1,"Control"
45722,62,0,1,0,0,1,1,0,"BothMailers"
45723,38,1,1,0,1,1,1,0,"HowToOnly"
45725,31,0,0,1,1,1,1,1,"BothMailers"
45726,35,0,1,1,0,0,1,0,"HowToOnly"
45727,18,0,0,0,1,1,1,1,"Control"
45728,76,1,0,0,1,0,1,1,"BothMailers"
45730,50,0,1,0,1,1,1,0,"HowToOnly"
45731,50,0,1,0,0,0,1,0,"HowToOnly"
45735,50,0,0,0,1,0,1,0,"HowToOnly"
45738,50,0,0,0,0,1,1,0,"HowToOnly"
45739,18,0,0,0,1,1,1,1,"BothMailers"
45743,50,0,0,0,0,1,1,0,"BothMailers"
45744,68,0,0,0,1,0,1,0,"HowToOnly"
45748,18,0,0,0,1,1,1,1,"HowToOnly"
45759,50,0,0,0,0,1,1,0,"HowToOnly"
45761,50,0,0,0,0,1,1,0,"HowToOnly"
45762,50,0,0,0,0,1,1,1,"Control"
45763,50,0,0,0,0,1,1,1,"BothMailers"
45769,50,0,0,0,0,1,1,0,"HowToOnly"
45770,43,0,0,0,1,1,1,0,"BothMailers"
45772,50,0,0,0,0,1,1,0,"HowToOnly"
45773,50,0,0,0,0,1,1,0,"Control"
45774,50,0,0,0,0,1,1,1,"BothMailers"
45775,59,0,0,0,1,1,1,1,"HowToOnly"
45776,50,0,0,0,0,1,1,1,"BothMailers"
45777,50,0,0,0,0,1,1,1,"HowToOnly"
45778,50,0,0,0,0,1,1,0,"BothMailers"
45788,59,1,1,0,1,0,1,1,"Control"
45789,50,0,0,0,0,1,1,1,"Control"
45792,35,0,0,0,1,0,1,0,"HowToOnly"
45793,50,0,0,0,0,1,1,0,"Control"
45794,29,0,0,0,1,0,1,0,"HowToOnly"
45796,50,0,0,0,0,1,1,1,"Control"
45799,44,1,1,1,1,0,1,0,"BothMailers"
45800,50,0,0,0,1,1,1,0,"BothMailers"
45801,48,0,0,0,1,1,1,1,"Control"
45802,43,1,1,1,1,1,1,0,"BothMailers"
45804,61,0,1,0,1,1,1,1,"Control"
45805,53,0,0,0,1,0,1,0,"HowToOnly"
45806,21,0,0,1,1,1,1,0,"BothMailers"
45807,84,0,1,1,1,0,1,0,"HowToOnly"
45808,27,0,0,0,1,1,1,1,"Control"
45809,63,0,0,0,1,1,1,0,"HowToOnly"
45810,25,0,0,0,1,1,1,1,"BothMailers"
45813,57,1,1,0,1,0,1,0,"BothMailers"
45814,68,1,1,1,1,1,1,1,"BothMailers"
45816,35,1,1,0,0,0,1,1,"Control"
45817,43,1,1,1,1,1,1,0,"BothMailers"
45818,47,1,0,1,1,1,0,0,"BothMailers"
45819,71,1,0,1,0,1,1,0,"HowToOnly"
45820,50,0,1,0,0,1,1,0,"HowToOnly"
45821,27,1,1,0,1,1,1,0,"HowToOnly"
45822,66,1,1,1,1,0,1,0,"Control"
45823,60,1,1,1,1,0,1,0,"BothMailers"
45824,27,0,0,0,1,1,1,0,"BothMailers"
45827,62,1,1,0,1,1,1,0,"BothMailers"
45829,80,1,1,1,1,1,1,0,"BothMailers"
45830,46,0,1,0,1,0,1,0,"BothMailers"
45831,58,1,0,1,1,1,1,0,"HowToOnly"
45833,50,0,0,0,0,1,1,1,"HowToOnly"
45834,69,0,1,0,0,1,1,0,"HowToOnly"
45835,50,0,0,0,0,1,1,0,"BothMailers"
45836,50,0,0,0,0,1,1,0,"BothMailers"
45837,50,0,0,0,0,1,1,0,"Control"
45838,50,0,0,0,0,1,1,0,"HowToOnly"
45840,75,1,1,0,0,0,1,0,"BothMailers"
45841,64,1,1,1,1,1,1,0,"Control"
45842,79,0,1,1,1,0,1,0,"BothMailers"
45843,71,0,0,0,0,1,1,0,"HowToOnly"
45844,86,1,1,1,1,0,1,0,"BothMailers"
45845,42,0,0,0,1,1,1,0,"BothMailers"
45846,32,0,0,1,1,0,1,1,"Control"
45851,58,0,0,0,0,0,1,0,"BothMailers"
45852,83,0,0,0,1,1,1,0,"HowToOnly"
45853,64,0,1,1,1,1,1,1,"BothMailers"
45854,75,0,0,0,0,1,1,0,"BothMailers"
45856,37,0,0,0,1,1,1,1,"BothMailers"
45857,42,0,0,0,1,1,1,0,"BothMailers"
45858,54,1,1,0,1,0,0,0,"HowToOnly"
45860,50,0,1,1,1,0,1,1,"BothMailers"
45861,31,0,1,1,1,1,1,0,"HowToOnly"
45862,30,1,1,1,1,0,1,1,"HowToOnly"
45864,65,1,1,0,0,0,1,0,"HowToOnly"
45867,78,0,1,1,1,1,1,1,"HowToOnly"
45869,47,1,0,0,1,1,1,0,"HowToOnly"
45870,89,1,1,1,1,1,1,0,"HowToOnly"
45871,77,0,0,0,1,1,1,0,"HowToOnly"
45873,77,1,0,0,0,1,1,0,"BothMailers"
45875,29,0,1,1,0,0,1,0,"HowToOnly"
45876,76,1,1,1,1,1,1,1,"BothMailers"
45877,77,1,1,1,0,0,1,0,"Control"
45878,43,0,0,0,1,0,1,1,"BothMailers"
45879,73,0,0,0,0,1,1,1,"BothMailers"
45880,80,1,1,1,1,0,1,0,"BothMailers"
45881,45,0,1,0,0,0,1,0,"BothMailers"
45882,77,0,1,0,0,1,1,0,"BothMailers"
45884,73,1,1,1,1,1,1,0,"Control"
45886,50,0,0,0,0,1,1,0,"HowToOnly"
45887,50,0,0,1,0,1,0,0,"Control"
45888,50,0,0,0,0,1,1,0,"HowToOnly"
45889,50,0,0,0,0,1,1,0,"BothMailers"
45890,50,0,0,0,0,0,1,0,"BothMailers"
45891,50,0,0,0,0,1,1,0,"BothMailers"
45892,50,0,0,0,0,1,0,0,"BothMailers"
45893,73,0,0,0,1,1,1,0,"HowToOnly"
45894,50,0,0,0,0,1,1,1,"HowToOnly"
45895,46,0,1,0,0,0,1,0,"Control"
45897,59,1,0,0,0,0,1,0,"BothMailers"
45898,29,1,0,0,1,1,1,0,"HowToOnly"
45899,73,0,0,0,0,0,1,0,"HowToOnly"
45900,60,0,1,0,0,0,1,0,"BothMailers"
45901,41,1,0,0,0,1,1,1,"BothMailers"
45902,50,0,0,0,0,1,1,0,"BothMailers"
45903,50,0,0,0,0,1,1,0,"BothMailers"
45904,50,0,0,0,0,1,1,0,"Control"
45905,50,0,0,0,0,1,1,0,"HowToOnly"
45906,50,0,0,0,0,1,1,1,"BothMailers"
45907,50,0,0,0,1,1,1,0,"Control"
45908,40,0,1,0,0,1,1,0,"BothMailers"
45909,29,0,1,0,1,0,1,0,"Control"
45910,75,0,0,0,1,1,1,1,"BothMailers"
45912,70,1,1,1,1,1,1,1,"BothMailers"
45913,50,0,0,1,0,0,0,0,"BothMailers"
45914,73,0,0,0,1,0,1,0,"BothMailers"
45915,59,0,0,0,1,1,1,0,"Control"
45916,62,1,1,1,0,1,1,1,"HowToOnly"
45917,74,1,1,1,1,0,1,1,"Control"
45918,50,0,0,0,0,1,1,0,"BothMailers"
45919,47,1,0,0,1,1,1,0,"HowToOnly"
45920,72,0,0,0,0,1,1,0,"BothMailers"
45921,20,0,0,0,1,1,1,0,"BothMailers"
45922,54,0,1,0,0,0,1,0,"BothMailers"
45923,22,0,0,0,1,1,1,1,"HowToOnly"
45924,54,0,0,0,1,0,1,0,"HowToOnly"
45925,53,0,0,1,1,1,1,1,"BothMailers"
45926,80,0,1,1,1,1,1,0,"HowToOnly"
45927,49,0,1,0,1,1,1,1,"Control"
45928,67,0,0,0,0,0,1,0,"Control"
45929,50,0,1,1,0,1,1,0,"HowToOnly"
45930,38,1,0,0,1,1,1,1,"Control"
45931,49,1,0,0,1,0,1,1,"HowToOnly"
45932,90,0,1,1,0,1,1,0,"Control"
45933,46,1,0,0,1,0,1,1,"Control"
45935,56,0,1,1,1,1,1,1,"Control"
45936,58,1,0,0,1,0,0,0,"BothMailers"
45939,51,0,0,1,0,1,1,0,"BothMailers"
45941,74,1,1,1,1,0,1,0,"HowToOnly"
45942,43,0,1,1,0,0,1,0,"Control"
45943,51,0,0,1,0,0,1,1,"Control"
45946,67,1,1,1,1,0,0,0,"BothMailers"
45948,37,1,0,0,1,1,1,0,"HowToOnly"
45949,74,0,1,0,1,0,1,0,"HowToOnly"
45950,72,0,1,1,1,1,1,0,"HowToOnly"
45951,22,0,1,1,1,0,0,0,"BothMailers"
45953,52,0,1,1,1,0,1,1,"BothMailers"
45956,74,0,1,1,1,1,1,1,"BothMailers"
45957,81,0,1,0,1,1,1,0,"Control"
45958,42,1,0,0,0,1,1,0,"BothMailers"
45959,55,0,0,0,0,0,1,0,"HowToOnly"
45960,69,0,0,1,1,1,1,1,"HowToOnly"
45961,38,0,0,0,1,1,1,0,"Control"
45962,50,0,0,0,1,1,1,0,"BothMailers"
45963,41,1,1,1,1,1,1,0,"HowToOnly"
45965,44,0,0,0,1,1,1,1,"HowToOnly"
45966,50,0,0,0,0,1,1,0,"HowToOnly"
45968,50,0,0,0,0,1,1,0,"BothMailers"
45969,50,0,0,0,0,1,1,0,"Control"
45972,50,0,0,0,0,1,1,1,"BothMailers"
45977,50,0,0,0,0,1,1,0,"Control"
45979,47,1,1,0,1,1,0,0,"BothMailers"
45981,50,0,0,0,0,1,1,0,"BothMailers"
45983,50,0,1,1,1,0,1,0,"HowToOnly"
45985,75,0,0,0,1,0,1,0,"BothMailers"
45986,80,0,0,1,1,1,1,0,"Control"
45987,29,0,0,1,1,1,1,1,"Control"
45989,70,1,1,1,1,0,1,0,"HowToOnly"
45990,50,0,0,0,1,1,1,0,"HowToOnly"
45991,68,1,1,1,1,1,1,1,"BothMailers"
45992,58,1,1,1,1,0,1,1,"BothMailers"
45993,24,0,1,0,0,0,1,0,"BothMailers"
45994,47,0,1,1,1,1,1,0,"Control"
45995,33,1,1,0,1,1,1,1,"HowToOnly"
45996,50,0,0,0,0,1,1,1,"Control"
46002,48,0,0,0,1,0,1,0,"HowToOnly"
46003,34,0,0,0,1,1,1,0,"HowToOnly"
46006,50,0,0,0,0,1,1,1,"HowToOnly"
46007,38,0,0,0,1,0,1,0,"BothMailers"
46010,53,1,1,1,1,0,1,1,"BothMailers"
46011,78,0,0,0,1,1,1,1,"HowToOnly"
46012,74,1,0,1,1,1,1,0,"Control"
46013,67,0,1,1,1,0,1,1,"HowToOnly"
46014,40,0,1,0,0,0,0,1,"HowToOnly"
46015,32,0,0,0,0,0,1,0,"BothMailers"
46016,50,1,0,0,0,1,1,0,"BothMailers"
46018,50,1,1,0,0,1,1,0,"BothMailers"
46019,50,1,1,0,0,1,1,0,"BothMailers"
46020,50,0,0,0,0,1,1,0,"BothMailers"
46021,50,1,1,0,0,1,1,0,"BothMailers"
46025,50,0,0,0,0,0,1,0,"BothMailers"
46026,50,0,1,0,0,0,1,0,"BothMailers"
46028,50,0,1,0,0,0,1,0,"HowToOnly"
46031,50,1,1,0,0,0,1,0,"Control"
46032,50,0,1,0,0,0,1,0,"Control"
46034,50,0,1,0,0,1,1,0,"BothMailers"
46036,50,0,1,0,0,1,1,0,"BothMailers"
46037,50,0,1,0,0,1,1,0,"Control"
46038,50,0,1,0,0,1,1,0,"BothMailers"
46041,50,0,0,0,0,1,1,0,"BothMailers"
46042,50,0,1,0,0,0,1,0,"HowToOnly"
46043,50,0,1,0,0,0,1,0,"Control"
46044,50,0,0,0,0,1,1,0,"HowToOnly"
46045,50,0,1,0,0,1,1,0,"BothMailers"
46046,50,1,1,0,0,0,1,0,"BothMailers"
46047,50,0,1,0,0,1,1,0,"BothMailers"
46049,64,0,0,1,1,1,1,1,"Control"
46051,28,0,0,0,0,0,1,0,"BothMailers"
46052,38,0,1,1,1,0,0,0,"HowToOnly"
46053,47,1,1,1,1,1,1,1,"BothMailers"
46055,58,1,1,1,1,0,1,0,"BothMailers"
46057,42,0,1,0,1,0,1,0,"BothMailers"
46058,53,1,0,0,1,1,1,0,"HowToOnly"
46059,30,1,1,1,1,1,1,1,"HowToOnly"
46061,68,0,0,1,1,1,1,0,"BothMailers"
46062,69,0,1,0,0,1,1,0,"HowToOnly"
46063,24,0,0,1,0,1,1,0,"BothMailers"
46064,51,0,0,1,1,0,1,1,"HowToOnly"
46065,66,1,0,0,1,0,1,1,"BothMailers"
46067,79,1,1,0,0,1,1,0,"BothMailers"
46068,72,0,1,1,0,1,1,0,"BothMailers"
46070,60,1,1,0,1,1,1,1,"HowToOnly"
46073,73,0,1,0,0,1,1,0,"HowToOnly"
46074,21,0,0,1,0,1,1,0,"BothMailers"
46077,44,0,1,1,1,1,1,0,"HowToOnly"
46078,36,0,0,0,0,1,1,0,"HowToOnly"
46080,65,0,1,1,0,1,1,0,"BothMailers"
46082,56,0,0,0,0,0,1,0,"Control"
46083,67,1,1,1,1,0,1,0,"BothMailers"
46084,21,0,0,1,1,0,1,1,"Control"
46085,40,0,0,0,0,0,0,0,"BothMailers"
46086,75,0,1,1,1,1,1,1,"BothMailers"
46087,75,1,1,1,1,0,1,1,"Control"
